ОГРН предприятия;Код ОКПД2 продукции, включенной в реестр по ПП 719
1116613000195;14.19.31.130
1116613000195;14.19.31.130
1116613000195;25.40.14.190
1116613000195;14.19.31.130
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;15.12.12.193
1116613000195;15.12.12.193
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;15.12.12.193
1116613000195;15.12.12.193
1116613000195;15.12.12.193
1116613000195;15.12.12.193
1116613000195;15.12.12.193
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;13.92.29.190
1116613000195;15.12.12.191
1037739238503;15.20.32.129
1027739234775;23.99.12
1026200557525;21.20.24.150
1027739234775;23.99.12
1026200557525;21.20.24.160
1087746455719;24.20.13.130
1026200557525;21.20.24.160
1026200557525;21.20.24.131
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.23.000
1077763326838;29.10.23.000
1077763326838;29.10.23.000
1077763326838;29.10.23.000
1026200557525;21.20.24.131
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1077763326838;29.10.22.000
1037811009961;32.20.11.120
1131215003688;15.11.10.240
1026200557525;21.20.24.150
1102309001618;28.30.31.124
1026200557525;21.20.24.150
1102309001618;28.30.32.119
1102309001618;28.30.32.112
1102309001618;28.30.32.130
1102309001618;28.30.39.000
1102309001618;28.30.32.140
1026200557525;21.20.24.131
1107847065578;26.30.30.000
1037739238503;15.20.32.129
1107847065578;26.30.30.000
1107847065578;26.30.30.000
1022101277934;29.10.59.250
1022101277934;29.20.23.190
1022101277934;29.20.23.120
1022101277934;29.20.23.190
1022101277934;29.20.23.120
1022101277934;29.20.23.190
1022101277934;29.20.23.190
1022101277934;29.20.23.190
1022101277934;29.20.23.190
1037739238503;15.20.32.129
1103926012266;26.20.22.000
5177746148421;26.20.2
1133123016784;31.01.11
1133123016784;31.01.11
1133123016784;31.01.11
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
316233700052845;14.13
1025002867251;10.89.19
1025002867251;10.92.10
1025002867251;10.89.19
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.89.19
1025002867251;10.11.60
1025002867251;10.89.19
1025002867251;11.07.19
1025002867251;11.07.19
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;10.89.19
1025002867251;11.07.19
1025002867251;10.89.19
1025002867251;10.89.19
1025002867251;10.92.10
1025002867251;10.92.10
1025002867251;11.07.19
1025002867251;11.07.19
1025002867251;11.07.19
1025002867251;10.62.13
1025002867251;10.92.10
1025002867251;10.89.19
1025002867251;10.89.19
1117746147859;26.20.40.110
1117746147859;26.20.40.110
1117746147859;26.20.40.110
1027812405500;26.60.11.120
1102308000640;28.93.15.128
1030201526893;28.30.32
1024600965531;27.11.31.000
1102308000640;28.93.17.120
1102308000640;28.25.13.114
1102308000640;28.93.15.122
1102308000640;28.93.17.120
1102308000640;28.93.15.126
1102308000640;28.93.17.120
1102308000640;28.93.15.126
1037739238503;15.20.32.129
1027739312281;27.32.13.154
1030201526893;28.30.32
1024600965531;27.11.31.000
1107847080186;27.12.40.000
1030201526893;28.30.32
1077761874024;20.15.33.000
1077761874024;20.15.33.000
1126686008943;27.12.10.190
1126686008943;27.12.10.120
1126686008943;27.12.10.110
1126686008943;27.12.10.120
1126686008943;27.12.10.120
1126686008943;27.12.10.110
5147746249668;26.20.2
5147746249668;26.20.2
1027739386938;25.11.23.120
1026104366177;27.32.13.150
1026104366177;27.32.13.150
1026104366177;27.32.13.150
1026104366177;27.32.13.152
1026104366177;27.32.13.150
1026104366177;27.32.13.140
1117327001220;29.10.59.150
1026000899682;29.10.59.310
1037739238503;15.20.32.129
1105258003619;29.10.30.110
1105258003619;29.10.30.110
1105258003619;29.10.30.110
1105258003619;29.10.30.110
1105258003619;29.10.30.110
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
5087746389187;26.20.16
1027103070840;29.10.59.130
1027103070840;29.20.23.130
1027103070840;29.10.59.130
1026601373336;31.09.11
1026601373336;31.02.10
1026601373336;31.09.12
1026601373336;31.02.10
1026601373336;31.02.10
1026601373336;31.02.10
1026601373336;31.02.10
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.09.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.09.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.09.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.09.12
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.09.12
1026601373336;31.01.11
1026601373336;31.01.12
1026601373336;31.09.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.11
1026601373336;31.01.12
1026601373336;31.09.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.01.11
1026601373336;31.01.12
1026601373336;31.01.12
1026601373336;31.09.12
1026601373336;31.01.12
1026601373336;31.09.11
1027809208624;14.12.30.150
1027809208624;14.19.42.160
1093804000641;16.10.10.113
1093804000641;16.10.10.111
1093804000641;16.10.10.110
1093804000641;16.10.10.113
1093804000641;16.10.10.111
1093804000641;16.10.10.110
1093804000641;16.10.21.113
1093804000641;16.10.21.110
1093804000641;16.29.14.192
1056164102455;23.19.25.000
1056164102455;23.19.25.000
1056164102455;23.19.25.000
1195081045246;26.51.12.120
1127901000952;31.09.13.140
1127901000952;31.09.13.110
1127901000952;31.01.11.190
1127901000952;31.09.13.120
1127901000952;31.01.11.150
1127901000952;31.01.11.150
1127901000952;31.01.11.150
1127901000952;31.09.12.130
1127901000952;31.09.12.131
1127901000952;31.01.12.190
1127901000952;31.01.12.190
1127901000952;31.01.12.160
1127901000952;31.01.11.120
1127901000952;31.01.11.150
1127901000952;31.01.11.190
1127901000952;31.01.11.130
1127901000952;31.01.11.190
1127901000952;31.01.11.150
1127901000952;31.01.11.190
1127901000952;31.01.11.190
1127901000952;31.01.13.000
1127901000952;31.03.12.120
1127901000952;31.09.11.190
1127901000952;31.09.11.120
1127901000952;31.01.11.150
1127901000952;31.09.11.110
1127901000952;31.09.12.121
1127901000952;31.09.12.120
1127901000952;31.09.12.122
1127901000952;31.09.12.123
1127901000952;31.09.12.124
1127901000952;
1127901000952;31.01.12.130
1127901000952;31.01.12.190
1127901000952;31.01.12.150
1127901000952;31.01.11.150
1127901000952;31.01.12.190
1127901000952;31.03.12.130
1127901000952;31.01.12.140
1127901000952;31.01.12.190
1127901000952;31.01.12.110
1127901000952;31.01.12.120
1127901000952;31.01.12.160
1127901000952;31.01.12.160
1127901000952;31.01.11.140
1127901000952;31.09.13.130
1127901000952;31.01.11.110
1127901000952;31.09.13.190
1127901000952;31.02.10.110
1127901000952;31.02.10.120
1127901000952;31.02.10.130
1127901000952;31.02.10.140
1127901000952;31.02.10.190
1127901000952;31.09.11.130
1127901000952;31.09.12.132
1127901000952;31.09.12.133
1127901000952;31.09.12.134
1127901000952;31.09.12.139
1037739238503;15.20.32.129
1044800160206;14.12.21.120
1044800160206;14.12.11.120
1044800160206;14.12.21.120
1044800160206;14.12.11.120
1044800160206;14.12.22.110
1044800160206;14.12.21.130
1044800160206;14.12.12.110
1044800160206;14.12.11.130
314470336700230;31.01.11.150
314470336700230;31.01.12.160
314470336700230;31.01.12.110
314470336700230;31.09.13.149
314470336700230;31.09.12.122
314470336700230;31.09.12.122
314470336700230;31.09.12.122
314470336700230;31.09.12.122
314470336700230;31.09.12.122
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.01.12.190
314470336700230;31.09.13.190
314470336700230;31.01.12.110
314470336700230;31.01.12.190
314470336700230;31.01.12.190
314470336700230;31.09.12.132
314470336700230;31.01.12.190
314470336700230;31.01.12.190
314470336700230;31.01.12.150
314470336700230;31.01.12.150
314470336700230;31.01.12.150
314470336700230;31.01.12.190
314470336700230;31.01.12.131
314470336700230;31.01.12.110
314470336700230;31.01.12.132
314470336700230;31.01.12.132
314470336700230;31.01.12.132
314470336700230;31.01.12.132
314470336700230;31.01.12.132
314470336700230;31.01.12.133
314470336700230;31.01.12.139
314470336700230;31.01.12.140
314470336700230;31.01.12.160
314470336700230;31.01.12.160
314470336700230;31.01.12.110
314470336700230;31.01.12.160
314470336700230;31.01.12.160
314470336700230;31.09.12.119
314470336700230;31.09.12.119
314470336700230;31.09.12.121
314470336700230;31.09.12.124
314470336700230;31.09.12.124
314470336700230;31.09.12.123
314470336700230;31.09.13.120
314470336700230;31.09.13.120
314470336700230;31.01.12.110
314470336700230;31.09.12.129
314470336700230;31.09.13.120
314470336700230;31.09.13.120
314470336700230;31.09.13.120
314470336700230;31.09.12.133
314470336700230;31.02.10.110
314470336700230;31.02.10.120
314470336700230;31.02.10.130
314470336700230;31.02.10.190
314470336700230;31.09.13.149
314470336700230;31.01.12.110
314470336700230;31.09.12.131
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.01.12.110
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.01.12.110
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.149
314470336700230;31.09.13.142
314470336700230;31.09.13.142
314470336700230;31.09.13.149
314470336700230;31.01.12.110
314470336700230;31.09.13.144
314470336700230;31.09.13.149
314470336700230;31.01.12.121
314470336700230;31.01.12.121
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.09.13.149
314470336700230;31.01.12.110
314470336700230;31.09.13.149
314470336700230;31.01.11.150
314470336700230;31.01.11.150
314470336700230;31.01.11.150
314470336700230;31.01.11.150
314470336700230;31.01.12.122
314470336700230;31.01.12.123
314470336700230;31.09.13.149
1027700032953;26.20.30.000
1022901174394;16.10.10.111
1022901174394;16.10.10.112
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;
1155543016419;
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1155543016419;15.20.13.110
1145543008380;29.10.59.390
1145543008380;29.10.59.390
1145543008380;29.10.59.390
1145543008380;29.10.59.390
1145543008380;29.10.59.390
1145543008380;29.10.59.390
1145543008380;29.10.59.390
1153668013510;28.93.16
1153668013510;28.22.17.120
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1103702004053;14.12
1033600141013;28.93.2
1107847302727;26.51.43.120
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1144506000055;17.22.12.130
1027809229106;31.01.12.140
1027809229106;31.01.12.140
1027809229106;31.09.12.134
1027809229106;31.01.12.132
1027809229106;31.09.13.149
1027809229106;31.01.12.132
1027809229106;31.01.12.133
1027809229106;31.01.12.131
1027809229106;31.01.12.132
1027809229106;31.01.12.132
1027809229106;31.01.12.129
1027809229106;31.09.12.131
1027809229106;31.01.12.123
1027809229106;31.09.12.134
1027809229106;31.01.12.190
1027809229106;31.01.12.190
1027809229106;31.01.12.190
1027809229106;31.01.12.110
1027809229106;31.09.12.134
1027809229106;31.01.12.190
1027809229106;31.01.12.110
1027809229106;31.01.12.123
1027809229106;31.01.12.110
1027809229106;31.01.12.122
1027809229106;31.09.12.134
1027809229106;31.01.12.122
1027809229106;31.09.12.134
1027809229106;31.09.12.134
1027809229106;31.09.12.134
1027809229106;31.09.13.149
1027809229106;31.09.13.149
1027809229106;31.01.12.122
1027809229106;31.01.12.110
1027809229106;31.09.12.134
1027809229106;31.09.12.134
1027809229106;31.09.12.134
1027809229106;31.01.11.190
1027809229106;31.01.12.190
1027809229106;31.01.12.150
1026701427774;27.90.20.120
1026701427774;27.90.20.120
1026701427774;26.30.23.000
1027806876240;28.12.15.190
1026701427774;27.90.20.120
1026701427774;27.90.20.120
1026701427774;27.90.20.120
1026701427774;27.90.20.120
1026701427774;27.90.20.120
1026701427774;27.90.33.120
1026701427774;27.90.20.120
1026701427774;27.90.20.120
1026701427774;26.30.50.133
1026701427774;27.90.20.120
1026701427774;27.12.31.000
1026701427774;28.29.81.000
1026701427774;28.29.11.110
